sample_id,protocol,scenario,client_name,client_ip,server_name,server_ip,client_buffer_bytes,server_buffer_bytes,duration,avg_bps,total_bytes,total_packets,total_lost_or_retrans,packet_loss_rate,avg_jitter_ms,congestion_level,recommended_buffer_bytes,file_path
16502,udp,C,server08-4,192.168.200.46,spine01,192.168.200.3,262144,262144,30,172420397.46,646576490,1035911,175617,0.169529,4.092574,high,65536,./data/udp_test/C/iperf_udp_sample_016502_server08-4_to_spine01_C.json
16503,udp,C,server08-4,192.168.200.46,spine01,192.168.200.3,262144,262144,30,172300480.38,646126801,1035911,175916,0.169818,5.377592,high,65536,./data/udp_test/C/iperf_udp_sample_016503_server08-4_to_spine01_C.json
16504,udp,C,server08-4,192.168.200.46,spine02,192.168.200.4,262144,131072,30,143429362.36,537860108,1035911,251269,0.242558,5.447882,high,65536,./data/udp_test/C/iperf_udp_sample_016504_server08-4_to_spine02_C.json
16505,udp,C,server08-4,192.168.200.46,spine02,192.168.200.4,262144,131072,30,161139583.39,604273437,1035911,204236,0.197156,5.899931,high,65536,./data/udp_test/C/iperf_udp_sample_016505_server08-4_to_spine02_C.json
16506,udp,C,server08-4,192.168.200.46,spine02,192.168.200.4,262144,131072,30,171439798.18,642899243,1035911,178067,0.171894,4.754842,high,65536,./data/udp_test/C/iperf_udp_sample_016506_server08-4_to_spine02_C.json
16507,udp,C,server08-4,192.168.200.46,spine03,192.168.200.5,262144,131072,30,184837404.35,693140266,1035911,145178,0.140145,4.174977,high,65536,./data/udp_test/C/iperf_udp_sample_016507_server08-4_to_spine03_C.json
16508,udp,C,server08-4,192.168.200.46,spine03,192.168.200.5,262144,131072,30,176824532.74,663091997,1035911,164699,0.15899,4.747672,high,65536,./data/udp_test/C/iperf_udp_sample_016508_server08-4_to_spine03_C.json
16509,udp,C,server08-4,192.168.200.46,spine03,192.168.200.5,262144,131072,30,157591223.01,590967086,1035911,213444,0.206045,4.059073,high,65536,./data/udp_test/C/iperf_udp_sample_016509_server08-4_to_spine03_C.json
16510,udp,C,server08-4,192.168.200.46,spine04,192.168.200.6,262144,262144,30,162962114.21,611107928,1035911,199546,0.192629,5.260776,high,65536,./data/udp_test/C/iperf_udp_sample_016510_server08-4_to_spine04_C.json
16511,udp,C,server08-4,192.168.200.46,spine04,192.168.200.6,262144,262144,30,162688662.83,610082485,1035911,200248,0.193306,5.063954,high,65536,./data/udp_test/C/iperf_udp_sample_016511_server08-4_to_spine04_C.json
16512,udp,C,server08-4,192.168.200.46,spine04,192.168.200.6,262144,262144,30,174732174.71,655245655,1035911,169869,0.16398,5.836442,high,65536,./data/udp_test/C/iperf_udp_sample_016512_server08-4_to_spine04_C.json
16513,udp,C,spine01,192.168.200.3,leaf01,192.168.200.7,262144,2097152,30,139124781.17,521717929,1035911,263133,0.254011,2.741094,high,65536,./data/udp_test/C/iperf_udp_sample_016513_spine01_to_leaf01_C.json
16514,udp,C,spine01,192.168.200.3,leaf01,192.168.200.7,262144,2097152,30,192206481.64,720774306,1035911,127596,0.123173,2.735326,high,65536,./data/udp_test/C/iperf_udp_sample_016514_spine01_to_leaf01_C.json
16515,udp,C,spine01,192.168.200.3,leaf01,192.168.200.7,262144,2097152,30,185489589.79,695585961,1035911,143608,0.13863,2.587534,high,65536,./data/udp_test/C/iperf_udp_sample_016515_spine01_to_leaf01_C.json
16516,udp,C,spine01,192.168.200.3,leaf02,192.168.200.8,262144,65536,30,164901089.28,618379084,1035911,194585,0.187839,2.343585,high,65536,./data/udp_test/C/iperf_udp_sample_016516_spine01_to_leaf02_C.json
16517,udp,C,spine01,192.168.200.3,leaf02,192.168.200.8,262144,65536,30,180680991.75,677553719,1035911,155250,0.149868,2.717526,high,65536,./data/udp_test/C/iperf_udp_sample_016517_spine01_to_leaf02_C.json
16518,udp,C,spine01,192.168.200.3,leaf02,192.168.200.8,262144,65536,30,138054439.45,517704147,1035911,266111,0.256886,2.546805,high,65536,./data/udp_test/C/iperf_udp_sample_016518_spine01_to_leaf02_C.json
16519,udp,C,spine01,192.168.200.3,leaf03,192.168.200.9,262144,65536,30,156914770.98,588430391,1035911,215211,0.20775,2.92302,high,65536,./data/udp_test/C/iperf_udp_sample_016519_spine01_to_leaf03_C.json
16520,udp,C,spine01,192.168.200.3,leaf03,192.168.200.9,262144,65536,30,155452798.06,582947992,1035911,219043,0.21145,2.10229,high,65536,./data/udp_test/C/iperf_udp_sample_016520_spine01_to_leaf03_C.json
16521,udp,C,spine01,192.168.200.3,leaf03,192.168.200.9,262144,65536,30,181075090.47,679031589,1035911,154290,0.148941,2.714381,high,65536,./data/udp_test/C/iperf_udp_sample_016521_spine01_to_leaf03_C.json
16522,udp,C,spine01,192.168.200.3,leaf04,192.168.200.10,262144,2097152,30,195339782.24,732524183,1035911,120222,0.116054,2.064557,high,65536,./data/udp_test/C/iperf_udp_sample_016522_spine01_to_leaf04_C.json
16523,udp,C,spine01,192.168.200.3,leaf04,192.168.200.10,262144,2097152,30,179219856.48,672074461,1035911,158818,0.153312,2.90191,high,65536,./data/udp_test/C/iperf_udp_sample_016523_spine01_to_leaf04_C.json
16524,udp,C,spine01,192.168.200.3,leaf04,192.168.200.10,262144,2097152,30,185571196.36,695891986,1035911,143412,0.13844,2.009097,high,65536,./data/udp_test/C/iperf_udp_sample_016524_spine01_to_leaf04_C.json
16525,udp,C,spine01,192.168.200.3,leaf05,192.168.200.11,262144,262144,30,150754526.39,565329473,1035911,231482,0.223457,2.328903,high,65536,./data/udp_test/C/iperf_udp_sample_016525_spine01_to_leaf05_C.json
16526,udp,C,spine01,192.168.200.3,leaf05,192.168.200.11,262144,262144,30,174574039.87,654652649,1035911,170261,0.164359,2.53124,high,65536,./data/udp_test/C/iperf_udp_sample_016526_spine01_to_leaf05_C.json
16527,udp,C,spine01,192.168.200.3,leaf05,192.168.200.11,262144,262144,30,198897207.18,745864526,1035911,111922,0.108042,2.512045,high,65536,./data/udp_test/C/iperf_udp_sample_016527_spine01_to_leaf05_C.json
16528,udp,C,spine01,192.168.200.3,leaf06,192.168.200.12,262144,131072,30,167300634.45,627377379,1035911,188486,0.181952,2.25391,high,65536,./data/udp_test/C/iperf_udp_sample_016528_spine01_to_leaf06_C.json
16529,udp,C,spine01,192.168.200.3,leaf06,192.168.200.12,262144,131072,30,154813293.63,580549851,1035911,220725,0.213073,2.729958,high,65536,./data/udp_test/C/iperf_udp_sample_016529_spine01_to_leaf06_C.json
16530,udp,C,spine01,192.168.200.3,leaf06,192.168.200.12,262144,131072,30,157192059.38,589470222,1035911,214486,0.207051,2.017904,high,65536,./data/udp_test/C/iperf_udp_sample_016530_spine01_to_leaf06_C.json
16531,udp,C,spine01,192.168.200.3,leaf07,192.168.200.13,262144,131072,30,157037130.53,588889239,1035911,214891,0.207442,2.043087,high,65536,./data/udp_test/C/iperf_udp_sample_016531_spine01_to_leaf07_C.json
16532,udp,C,spine01,192.168.200.3,leaf07,192.168.200.13,262144,131072,30,166234657.78,623379966,1035911,191190,0.184562,2.315257,high,65536,./data/udp_test/C/iperf_udp_sample_016532_spine01_to_leaf07_C.json
16533,udp,C,spine01,192.168.200.3,leaf07,192.168.200.13,262144,131072,30,173732898.29,651498368,1035911,172349,0.166374,2.491477,high,65536,./data/udp_test/C/iperf_udp_sample_016533_spine01_to_leaf07_C.json
16534,udp,C,spine01,192.168.200.3,leaf08,192.168.200.14,262144,131072,30,156657032.72,587463872,1035911,215885,0.208401,2.85707,high,65536,./data/udp_test/C/iperf_udp_sample_016534_spine01_to_leaf08_C.json
16535,udp,C,spine01,192.168.200.3,leaf08,192.168.200.14,262144,131072,30,155098227.58,581618353,1035911,219975,0.212349,2.227569,high,65536,./data/udp_test/C/iperf_udp_sample_016535_spine01_to_leaf08_C.json
16536,udp,C,spine01,192.168.200.3,leaf08,192.168.200.14,262144,131072,30,161283303.22,604812387,1035911,203865,0.196798,2.387787,high,65536,./data/udp_test/C/iperf_udp_sample_016536_spine01_to_leaf08_C.json
16537,udp,C,spine01,192.168.200.3,server01-1,192.168.200.15,262144,2097152,30,138012582.42,517547184,1035911,266228,0.256999,4.555431,high,65536,./data/udp_test/C/iperf_udp_sample_016537_spine01_to_server01-1_C.json
16538,udp,C,spine01,192.168.200.3,server01-1,192.168.200.15,262144,2097152,30,136361751.72,511356568,1035911,270845,0.261456,4.301714,high,65536,./data/udp_test/C/iperf_udp_sample_016538_spine01_to_server01-1_C.json
16539,udp,C,spine01,192.168.200.3,server01-1,192.168.200.15,262144,2097152,30,179373199.12,672649496,1035911,158443,0.15295,4.092029,high,65536,./data/udp_test/C/iperf_udp_sample_016539_spine01_to_server01-1_C.json
16540,udp,C,spine01,192.168.200.3,server01-2,192.168.200.16,262144,65536,30,185322480.56,694959302,1035911,144010,0.139018,4.362011,high,65536,./data/udp_test/C/iperf_udp_sample_016540_spine01_to_server01-2_C.json
16541,udp,C,spine01,192.168.200.3,server01-2,192.168.200.16,262144,65536,30,146560668.48,549602506,1035911,242750,0.234335,5.939173,high,65536,./data/udp_test/C/iperf_udp_sample_016541_spine01_to_server01-2_C.json
16542,udp,C,spine01,192.168.200.3,server01-2,192.168.200.16,262144,65536,30,149812533.08,561796999,1035911,233999,0.225887,4.774575,high,65536,./data/udp_test/C/iperf_udp_sample_016542_spine01_to_server01-2_C.json
16543,udp,C,spine01,192.168.200.3,server01-3,192.168.200.17,262144,2097152,30,194234349.33,728378809,1035911,122817,0.118559,5.492061,high,65536,./data/udp_test/C/iperf_udp_sample_016543_spine01_to_server01-3_C.json
16544,udp,C,spine01,192.168.200.3,server01-3,192.168.200.17,262144,2097152,30,138065374.63,517745154,1035911,266081,0.256857,4.766543,high,65536,./data/udp_test/C/iperf_udp_sample_016544_spine01_to_server01-3_C.json
16545,udp,C,spine01,192.168.200.3,server01-3,192.168.200.17,262144,2097152,30,202261515.49,758480683,1035911,104140,0.10053,5.207229,high,65536,./data/udp_test/C/iperf_udp_sample_016545_spine01_to_server01-3_C.json
16546,udp,C,spine01,192.168.200.3,server01-4,192.168.200.18,262144,2097152,30,163371188.49,612641956,1035911,198497,0.191616,4.006331,high,65536,./data/udp_test/C/iperf_udp_sample_016546_spine01_to_server01-4_C.json
16547,udp,C,spine01,192.168.200.3,server01-4,192.168.200.18,262144,2097152,30,155807842.35,584279408,1035911,218111,0.21055,5.685433,high,65536,./data/udp_test/C/iperf_udp_sample_016547_spine01_to_server01-4_C.json
16548,udp,C,spine01,192.168.200.3,server01-4,192.168.200.18,262144,2097152,30,146520439.14,549451646,1035911,242859,0.23444,4.712409,high,65536,./data/udp_test/C/iperf_udp_sample_016548_spine01_to_server01-4_C.json
16549,udp,C,spine01,192.168.200.3,server02-1,192.168.200.19,262144,1048576,30,136650993.24,512441224,1035911,270034,0.260673,5.060501,high,65536,./data/udp_test/C/iperf_udp_sample_016549_spine01_to_server02-1_C.json
16550,udp,C,spine01,192.168.200.3,server02-1,192.168.200.19,262144,1048576,30,140489025.7,526833846,1035911,259353,0.250362,5.363951,high,65536,./data/udp_test/C/iperf_udp_sample_016550_spine01_to_server02-1_C.json
16551,udp,C,spine01,192.168.200.3,server02-1,192.168.200.19,262144,1048576,30,157920838.81,592203145,1035911,212584,0.205215,4.245114,high,65536,./data/udp_test/C/iperf_udp_sample_016551_spine01_to_server02-1_C.json
16552,udp,C,spine01,192.168.200.3,server02-2,192.168.200.20,262144,65536,30,149661302.44,561229884,1035911,234404,0.226278,5.67885,high,65536,./data/udp_test/C/iperf_udp_sample_016552_spine01_to_server02-2_C.json
16553,udp,C,spine01,192.168.200.3,server02-2,192.168.200.20,262144,65536,30,178131622.89,667993585,1035911,161485,0.155887,5.125892,high,65536,./data/udp_test/C/iperf_udp_sample_016553_spine01_to_server02-2_C.json
16554,udp,C,spine01,192.168.200.3,server02-2,192.168.200.20,262144,65536,30,191781821.66,719181831,1035911,128600,0.124142,4.130625,high,65536,./data/udp_test/C/iperf_udp_sample_016554_spine01_to_server02-2_C.json
16555,udp,C,spine01,192.168.200.3,server02-3,192.168.200.21,262144,1048576,30,155103247.61,581637178,1035911,219962,0.212337,5.850351,high,65536,./data/udp_test/C/iperf_udp_sample_016555_spine01_to_server02-3_C.json
16556,udp,C,spine01,192.168.200.3,server02-3,192.168.200.21,262144,1048576,30,155351161.07,582566854,1035911,219310,0.211707,4.243193,high,65536,./data/udp_test/C/iperf_udp_sample_016556_spine01_to_server02-3_C.json
16557,udp,C,spine01,192.168.200.3,server02-3,192.168.200.21,262144,1048576,30,135579426.81,508422850,1035911,273043,0.263578,4.30839,high,65536,./data/udp_test/C/iperf_udp_sample_016557_spine01_to_server02-3_C.json
16558,udp,C,spine01,192.168.200.3,server02-4,192.168.200.22,262144,524288,30,143571246.79,538392175,1035911,250881,0.242184,5.186271,high,65536,./data/udp_test/C/iperf_udp_sample_016558_spine01_to_server02-4_C.json
16559,udp,C,spine01,192.168.200.3,server02-4,192.168.200.22,262144,524288,30,144792174.56,542970654,1035911,247550,0.238968,5.243891,high,65536,./data/udp_test/C/iperf_udp_sample_016559_spine01_to_server02-4_C.json
16560,udp,C,spine01,192.168.200.3,server02-4,192.168.200.22,262144,524288,30,142360422.52,533851584,1035911,254198,0.245386,4.941076,high,65536,./data/udp_test/C/iperf_udp_sample_016560_spine01_to_server02-4_C.json
16561,udp,C,spine01,192.168.200.3,server03-1,192.168.200.23,262144,65536,30,139694231.47,523853368,1035911,261553,0.252486,5.765678,high,65536,./data/udp_test/C/iperf_udp_sample_016561_spine01_to_server03-1_C.json
16562,udp,C,spine01,192.168.200.3,server03-1,192.168.200.23,262144,65536,30,138424600.98,519092253,1035911,265080,0.255891,4.668112,high,65536,./data/udp_test/C/iperf_udp_sample_016562_spine01_to_server03-1_C.json
16563,udp,C,spine01,192.168.200.3,server03-1,192.168.200.23,262144,65536,30,164289251.12,616084691,1035911,196147,0.189347,5.435171,high,65536,./data/udp_test/C/iperf_udp_sample_016563_spine01_to_server03-1_C.json
16564,udp,C,spine01,192.168.200.3,server03-2,192.168.200.24,262144,65536,30,174465971.2,654247392,1035911,170529,0.164617,4.621524,high,65536,./data/udp_test/C/iperf_udp_sample_016564_spine01_to_server03-2_C.json
16565,udp,C,spine01,192.168.200.3,server03-2,192.168.200.24,262144,65536,30,182602229.41,684758360,1035911,150580,0.14536,5.310253,high,65536,./data/udp_test/C/iperf_udp_sample_016565_spine01_to_server03-2_C.json
16566,udp,C,spine01,192.168.200.3,server03-2,192.168.200.24,262144,65536,30,138219970.54,518324889,1035911,265650,0.256441,4.27196,high,65536,./data/udp_test/C/iperf_udp_sample_016566_spine01_to_server03-2_C.json
16567,udp,C,spine01,192.168.200.3,server03-3,192.168.200.25,262144,65536,30,196250465.94,735939247,1035911,118090,0.113996,4.388657,high,65536,./data/udp_test/C/iperf_udp_sample_016567_spine01_to_server03-3_C.json
16568,udp,C,spine01,192.168.200.3,server03-3,192.168.200.25,262144,65536,30,144596544.47,542237041,1035911,248083,0.239483,5.2395,high,65536,./data/udp_test/C/iperf_udp_sample_016568_spine01_to_server03-3_C.json
16569,udp,C,spine01,192.168.200.3,server03-3,192.168.200.25,262144,65536,30,187994220.18,704978325,1035911,137604,0.132834,5.963087,high,65536,./data/udp_test/C/iperf_udp_sample_016569_spine01_to_server03-3_C.json
16570,udp,C,spine01,192.168.200.3,server03-4,192.168.200.26,262144,131072,30,188244536.13,705917010,1035911,137006,0.132257,4.420316,high,65536,./data/udp_test/C/iperf_udp_sample_016570_spine01_to_server03-4_C.json
16571,udp,C,spine01,192.168.200.3,server03-4,192.168.200.26,262144,131072,30,150837293.64,565639851,1035911,231261,0.223244,4.261414,high,65536,./data/udp_test/C/iperf_udp_sample_016571_spine01_to_server03-4_C.json
16572,udp,C,spine01,192.168.200.3,server03-4,192.168.200.26,262144,131072,30,167752955.67,629073583,1035911,187341,0.180847,5.386654,high,65536,./data/udp_test/C/iperf_udp_sample_016572_spine01_to_server03-4_C.json
16573,udp,C,spine01,192.168.200.3,server04-1,192.168.200.27,262144,131072,30,141423136.1,530336760,1035911,256776,0.247875,4.753741,high,65536,./data/udp_test/C/iperf_udp_sample_016573_spine01_to_server04-1_C.json
16574,udp,C,spine01,192.168.200.3,server04-1,192.168.200.27,262144,131072,30,150148272.22,563056020,1035911,233101,0.22502,5.951041,high,65536,./data/udp_test/C/iperf_udp_sample_016574_spine01_to_server04-1_C.json
16575,udp,C,spine01,192.168.200.3,server04-1,192.168.200.27,262144,131072,30,173243890.28,649664588,1035911,173565,0.167548,5.315232,high,65536,./data/udp_test/C/iperf_udp_sample_016575_spine01_to_server04-1_C.json
16576,udp,C,spine01,192.168.200.3,server04-2,192.168.200.28,262144,1048576,30,155856558.11,584462092,1035911,217983,0.210426,4.855397,high,65536,./data/udp_test/C/iperf_udp_sample_016576_spine01_to_server04-2_C.json
16577,udp,C,spine01,192.168.200.3,server04-2,192.168.200.28,262144,1048576,30,176653239.52,662449648,1035911,165121,0.159397,4.61294,high,65536,./data/udp_test/C/iperf_udp_sample_016577_spine01_to_server04-2_C.json
16578,udp,C,spine01,192.168.200.3,server04-2,192.168.200.28,262144,1048576,30,190449936.76,714187262,1035911,131756,0.127189,5.480357,high,65536,./data/udp_test/C/iperf_udp_sample_016578_spine01_to_server04-2_C.json
16579,udp,C,spine01,192.168.200.3,server04-3,192.168.200.29,262144,1048576,30,171856416.95,644461563,1035911,177025,0.170888,4.77015,high,65536,./data/udp_test/C/iperf_udp_sample_016579_spine01_to_server04-3_C.json
16580,udp,C,spine01,192.168.200.3,server04-3,192.168.200.29,262144,1048576,30,162937923.7,611017213,1035911,199608,0.192688,4.061087,high,65536,./data/udp_test/C/iperf_udp_sample_016580_spine01_to_server04-3_C.json
16581,udp,C,spine01,192.168.200.3,server04-3,192.168.200.29,262144,1048576,30,185816961.44,696813605,1035911,142821,0.13787,5.749459,high,65536,./data/udp_test/C/iperf_udp_sample_016581_spine01_to_server04-3_C.json
16582,udp,C,spine01,192.168.200.3,server04-4,192.168.200.30,262144,65536,30,168901987.16,633382451,1035911,184440,0.178046,5.907366,high,65536,./data/udp_test/C/iperf_udp_sample_016582_spine01_to_server04-4_C.json
16583,udp,C,spine01,192.168.200.3,server04-4,192.168.200.30,262144,65536,30,146320923.11,548703461,1035911,243399,0.234961,4.132554,high,65536,./data/udp_test/C/iperf_udp_sample_016583_spine01_to_server04-4_C.json
16584,udp,C,spine01,192.168.200.3,server04-4,192.168.200.30,262144,65536,30,172003682.44,645013809,1035911,176657,0.170533,5.186054,high,65536,./data/udp_test/C/iperf_udp_sample_016584_spine01_to_server04-4_C.json
16585,udp,C,spine01,192.168.200.3,server05-1,192.168.200.31,262144,1048576,30,138013009.82,517548786,1035911,266227,0.256998,4.413042,high,65536,./data/udp_test/C/iperf_udp_sample_016585_spine01_to_server05-1_C.json
16586,udp,C,spine01,192.168.200.3,server05-1,192.168.200.31,262144,1048576,30,149044651.36,558917442,1035911,236057,0.227874,4.53777,high,65536,./data/udp_test/C/iperf_udp_sample_016586_spine01_to_server05-1_C.json
